,name,key,typee
46066,Mu-Song Chen,journals/tnn/RohaniCM92,Article
46067,Michael T. Manry,journals/tnn/RohaniCM92,Article
46068,Charlotte Yuk-Fan Ho,journals/tnn/HoLLN08,Article
46069,Bingo Wing-Kuen Ling,journals/tnn/HoLLN08,Article
46070,Hak-Keung Lam,journals/tnn/HoLLN08,Article
46071,Muhammad H. U. Nasir,journals/tnn/HoLLN08,Article
46072,Pietro Burrascano,journals/tnn/Burrascano91,Article
46073,Sang-Woo Moon,journals/tnn/MoonK01,Article
46074,Seong-Gon Kong,journals/tnn/MoonK01,Article
46075,Jun Wang 0002,journals/tnn/WangX98,Article
46076,Youshen Xia,journals/tnn/WangX98,Article
46077,Djamel Bouchaffra,journals/tnn/Bouchaffra15,Article
46078,Mara Jos Prez-Ilzarbe,journals/tnn/Perez-Ilzarbe98,Article
46079,Helge J. Ritter,journals/tnn/Ritter91,Article
46080,Hong-Jie Xing,journals/tnn/XingH09,Article
46081,Bao-Gang Hu,journals/tnn/XingH09,Article
46082,Renzo Perfetti,journals/tnn/Perfetti95a,Article
46083,Tianyou Chai,journals/tnn/ChaiHLHZ11,Article
46084,Zhongsheng Hou,journals/tnn/ChaiHLHZ11,Article
46085,Frank L. Lewis,journals/tnn/ChaiHLHZ11,Article
46086,Amir Hussain,journals/tnn/ChaiHLHZ11,Article
46087,Dongbin Zhao,journals/tnn/ChaiHLHZ11,Article
46088,David Reverter Valeiras,journals/tnn/ValeirasLCBIB15,Article
46089,Xavier Lagorce,journals/tnn/ValeirasLCBIB15,Article
46090,Xavier Clady,journals/tnn/ValeirasLCBIB15,Article
46091,Chiara Bartolozzi,journals/tnn/ValeirasLCBIB15,Article
46092,Sio-Hoi Ieng,journals/tnn/ValeirasLCBIB15,Article
46093,Ryad Benosman,journals/tnn/ValeirasLCBIB15,Article
46094,Jian Yang,journals/tnn/YangZX11,Article
46095,Yu Zhao,journals/tnn/YangZX11,Article
46096,Hongsheng Xi,journals/tnn/YangZX11,Article
46097,Zeeman Z. Zhang,journals/tnn/ZhangA96,Article
46098,Nirwan Ansari,journals/tnn/ZhangA96,Article
46099,Charles C. Hsu,journals/tnn/HsuGZS96,Article
46100,Desa Gobovic,journals/tnn/HsuGZS96,Article
46101,Mona E. Zaghloul,journals/tnn/HsuGZS96,Article
46102,Harold Szu,journals/tnn/HsuGZS96,Article
46103,Rudy Setiono,journals/tnn/SetionoH95,Article
46104,Lucas Chi Kwong Hui,journals/tnn/SetionoH95,Article
46105,Bart Baesens,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46106,Pantelis Bouboulis,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46107,Sergio Cruces,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46108,Carlotta Domeniconi,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46109,S. Ikeda,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46110,X. Li,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46111,Patricia Melin,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46112,V. Sree Hari Rao,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46113,Bjrn W. Schuller,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46114,Yi Shen,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46115,Huajin Tang,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46116,C. Wang,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46117,J. Yang,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46118,D. Zhao,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46119,D. Liu,journals/tnn/BaesensBCDILMRSSTWYZL12,Article
46120,Terence Kwok,journals/tnn/KwokS04,Article
46121,Kate A. Smith,journals/tnn/KwokS04,Article
46122,Hongwei Sun,journals/tnn/SunW15,Article
46123,Qiang Wu,journals/tnn/SunW15,Article
46124,Jian-Xin Xu,journals/tnn/XuT07,Article
46125,Ying Tan,journals/tnn/XuT07,Article
46126,Wenlian Lu,journals/tnn/LuWC11,Article
46127,Lili Wang,journals/tnn/LuWC11,Article
46128,Tianping Chen,journals/tnn/LuWC11,Article
46129,Stephen A. Billings,journals/tnn/BillingsW05,Article
46130,Hua-Liang Wei,journals/tnn/BillingsW05,Article
46131,J. L. Johnson,journals/tnn/JohnsonPO99,Article
46132,M. L. Padgett,journals/tnn/JohnsonPO99,Article
46133,O. Omidvar,journals/tnn/JohnsonPO99,Article
46134,Dominik Brugger,journals/tnn/BruggerBR08,Article
46135,Martin Bogdan,journals/tnn/BruggerBR08,Article
46136,Wolfgang Rosenstiel,journals/tnn/BruggerBR08,Article
46137,Thomas Dowrick,journals/tnn/DowrickHM12,Article
46138,Steve Hall,journals/tnn/DowrickHM12,Article
46139,Liam McDaid,journals/tnn/DowrickHM12,Article
46140,Alexander G. Parlos,journals/tnn/ParlosCA94,Article
46141,Kil To Chong,journals/tnn/ParlosCA94,Article
46142,Amir F. Atiya,journals/tnn/ParlosCA94,Article
46143,Aristeidis Diplaros,journals/tnn/DiplarosVG07,Article
46144,Nikos A. Vlassis,journals/tnn/DiplarosVG07,Article
46145,Theo Gevers,journals/tnn/DiplarosVG07,Article
46146,Haiping Lu,journals/tnn/LuPV09a,Article
46147,Konstantinos N. Plataniotis,journals/tnn/LuPV09a,Article
46148,Anastasios N. Venetsanopoulos,journals/tnn/LuPV09a,Article
46149,Quanmin Zhu,journals/tnn/ZhuG04,Article
46150,Lingzhong Guo,journals/tnn/ZhuG04,Article
46151,Qiangfu Zhao,journals/tnn/ZhaoH96,Article
46152,Tatsuo Higuchi 0001,journals/tnn/ZhaoH96,Article
46153,Emilio Soria-Olivas,journals/tnn/Soria-OlivasGMVMMS11,Article
46154,Juan Gmez-Sanchs,journals/tnn/Soria-OlivasGMVMMS11,Article
46155,Jos David Martn-Guerrero,journals/tnn/Soria-OlivasGMVMMS11,Article
46156,Joan Vila-Francs,journals/tnn/Soria-OlivasGMVMMS11,Article
46157,Marcelino Martnez-Sober,journals/tnn/Soria-OlivasGMVMMS11,Article
46158,Jos Rafael Magdalena Benedito,journals/tnn/Soria-OlivasGMVMMS11,Article
46159,Antonio J. Serrano,journals/tnn/Soria-OlivasGMVMMS11,Article
46160,Da-Zheng Feng,journals/tnn/FengZB04,Article
46161,Xian-Da Zhang,journals/tnn/FengZB04,Article
46162,Zheng Bao,journals/tnn/FengZB04,Article
46163,Zheng Rong Yang,journals/tnn/Yang06,Article
46164,Qiang Gan,journals/tnn/GanH01,Article
46165,Chris J. Harris,journals/tnn/GanH01,Article
46166,Hideaki Hayashi,journals/tnn/HayashiSSKT15,Article
46167,Taro Shibanoki,journals/tnn/HayashiSSKT15,Article
46168,Keisuke Shima,journals/tnn/HayashiSSKT15,Article
46169,Yuichi Kurita,journals/tnn/HayashiSSKT15,Article
46170,Toshio Tsuji,journals/tnn/HayashiSSKT15,Article
46171,Hansenclever de F. Bassani,journals/tnn/BassaniA15,Article
46172,Aluizio F. R. Araujo,journals/tnn/BassaniA15,Article
46173,Joo Brtolo Gomes,journals/tnn/GomesGSR14,Article
46174,Mohamed Medhat Gaber,journals/tnn/GomesGSR14,Article
46175,Pedro A. C. Sousa,journals/tnn/GomesGSR14,Article
46176,Ernestina Menasalvas Ruiz,journals/tnn/GomesGSR14,Article
46177,Chuan-Kai Lin,journals/tnn/LinW04,Article
46178,Sheng-De Wang,journals/tnn/LinW04,Article
46179,Eulalia Szmidt,journals/tnn/Szmidt07,Article
46180,C. S. Leung,journals/tnn/Leung93,Article
46181,Zhanshan Wang,journals/tnn/WangZY09,Article
46182,Huaguang Zhang,journals/tnn/WangZY09,Article
46183,Wen Yu 0001,journals/tnn/WangZY09,Article
46184,Jing Yang,journals/tnn/YangZZW13,Article
46185,Xiaoqin Zeng,journals/tnn/YangZZW13,Article
46186,Shuiming Zhong,journals/tnn/YangZZW13,Article
46187,Shengli Wu,journals/tnn/YangZZW13,Article
46188,Chao Zhang,journals/tnn/ZhangT13,Article
46189,Dacheng Tao,journals/tnn/ZhangT13,Article
46190,Phillip D. Stroud,journals/tnn/Stroud97,Article
46191,Mark Girolami,journals/tnn/Girolami02,Article
46192,Yousen Xia,journals/tnn/Xia97,Article
46193,Xian-Ming Zhang,journals/tnn/ZhangH11,Article
46194,Qing-Long Han,journals/tnn/ZhangH11,Article
46195,Sergio Cruces,journals/tnn/CrucesD15,Article
46196,Ivn Durn-Daz,journals/tnn/CrucesD15,Article
46197,Shawn Mikula,journals/tnn/MikulaN04,Article
46198,Ernst Niebur,journals/tnn/MikulaN04,Article
46199,Mauro Forti,journals/tnn/FortiNQ06,Article
46200,Paolo Nistri,journals/tnn/FortiNQ06,Article
46201,Marc Quincampoix,journals/tnn/FortiNQ06,Article
46202,Jay A. Farrell,journals/tnn/Farrell98a,Article
46203,Vimal Singh,journals/tnn/Singh04,Article
46204,Seiji Kameda,journals/tnn/KamedaY03,Article
46205,Tetsuya Yagi,journals/tnn/KamedaY03,Article
46206,Thomas Martinetz,journals/tnn/MartinetzLS09,Article
46207,Kai Labusch,journals/tnn/MartinetzLS09,Article
46208,Daniel Schneega,journals/tnn/MartinetzLS09,Article
46209,Yee Leung,journals/tnn/LeungGX97,Article
46210,Yong Gao,journals/tnn/LeungGX97,Article
46211,Zongben Xu,journals/tnn/LeungGX97,Article
46212,Irina Rish,journals/tnn/RishBMOBGH05,Article
46213,Mark Brodie,journals/tnn/RishBMOBGH05,Article
46214,Sheng Ma,journals/tnn/RishBMOBGH05,Article
46215,Natalia Odintsova,journals/tnn/RishBMOBGH05,Article
46216,Alina Beygelzimer,journals/tnn/RishBMOBGH05,Article
46217,Genady Grabarnik,journals/tnn/RishBMOBGH05,Article
46218,Karina Hernandez,journals/tnn/RishBMOBGH05,Article
46219,Yoram Baram,journals/tnn/Baram94,Article
46220,Jun Li 0010,journals/tnn/0010LRRT15,Article
46221,Xun Lin,journals/tnn/0010LRRT15,Article
46222,Xiaoguang Rui,journals/tnn/0010LRRT15,Article
46223,Yong Rui,journals/tnn/0010LRRT15,Article
46224,Dacheng Tao,journals/tnn/0010LRRT15,Article
46225,Xiao-Hu Yu,journals/tnn/YuCC95,Article
46226,Guo-An Chen,journals/tnn/YuCC95,Article
46227,Shixin Cheng,journals/tnn/YuCC95,Article
46228,Nicol N. Schraudolph,journals/tnn/Schraudolph07,Article
46229,Lei Xu 0001,journals/tnn/0001KO93,Article
46230,Adam Krzyzak,journals/tnn/0001KO93,Article
46231,Erkki Oja,journals/tnn/0001KO93,Article
46232,Nicols Garca-Pedrajas,journals/tnn/Garcia-Pedrajas09,Article
46233,Shun-ichi Amari,journals/tnn/AmariMMFY97,Article
46234,Noboru Murata,journals/tnn/AmariMMFY97,Article
46235,Klaus-Robert Muller,journals/tnn/AmariMMFY97,Article
46236,Michael Finke,journals/tnn/AmariMMFY97,Article
46237,Howard Hua Yang,journals/tnn/AmariMMFY97,Article
46238,Nicolas Chapados,journals/tnn/ChapadosB01,Article
46239,Yoshua Bengio,journals/tnn/ChapadosB01,Article
46240,Junzhi Yu,journals/tnn/YuTCZ14,Article
46241,Min Tan,journals/tnn/YuTCZ14,Article
46242,Jian Chen,journals/tnn/YuTCZ14,Article
46243,Jianwei Zhang 0001,journals/tnn/YuTCZ14,Article
46244,Shahab Mehraeen,journals/tnn/MehraeenJ11,Article
46245,Sarangapani Jagannathan,journals/tnn/MehraeenJ11,Article
46246,Qiang Yu,journals/tnn/YuTTL13,Article
46247,Huajin Tang,journals/tnn/YuTTL13,Article
46248,Kay Chen Tan,journals/tnn/YuTTL13,Article
46249,Haizhou Li,journals/tnn/YuTTL13,Article
46250,C. Song,journals/tnn/SongR94,Article
46251,K. P. Roenker,journals/tnn/SongR94,Article
46252,Mohammed Mestari,journals/tnn/Mestari04,Article
46253,Adrian-Mihail Stoica,journals/tnn/StoicaY13,Article
46254,Isaac Yaesh,journals/tnn/StoicaY13,Article
46255,Haris E. Psillakis,journals/tnn/Psillakis09,Article
46256,Chengyu Cao,journals/tnn/CaoH07,Article
46257,Naira Hovakimyan,journals/tnn/CaoH07,Article
46258,Wenming Zheng,journals/tnn/ZhengLW14,Article
46259,Zhouchen Lin,journals/tnn/ZhengLW14,Article
46260,Haixian Wang,journals/tnn/ZhengLW14,Article
46261,Nicol N. Schraudolph,journals/tnn/Schraudolph04,Article
46262,Shuzhi Sam Ge,journals/tnn/GeYL08,Article
46263,Chenguang Yang,journals/tnn/GeYL08,Article
46264,Tong Heng Lee,journals/tnn/GeYL08,Article
46265,Iulian B. Ciocoiu,journals/tnn/Ciocoiu96,Article
46266,Ernesto Rios-Patron,journals/tnn/Rios-PatronB97,Article
46267,Richard D. Braatz,journals/tnn/Rios-PatronB97,Article
46268,Petr Tichavsk,journals/tnn/TichavskyKYGD08,Article
46269,Zbynek Koldovsk,journals/tnn/TichavskyKYGD08,Article
46270,Arie Yeredor,journals/tnn/TichavskyKYGD08,Article
46271,Germn Gmez-Herrero,journals/tnn/TichavskyKYGD08,Article
46272,Eran Doron,journals/tnn/TichavskyKYGD08,Article
46273,Trevor G. Clarkson,journals/tnn/ClarksonGTG93,Article
46274,Yelin Guan,journals/tnn/ClarksonGTG93,Article
46275,John G. Taylor,journals/tnn/ClarksonGTG93,Article
46276,Denise Gorse,journals/tnn/ClarksonGTG93,Article
46277,Clifford Lau,journals/tnn/Lau02,Article
46278,Tadeusz Kaczorek,journals/tnn/Kaczorek95,Article
46279,Grigorios Skolidis,journals/tnn/SkolidisS11,Article
46280,Guido Sanguinetti,journals/tnn/SkolidisS11,Article
46281,Reinhard Eckhorn,journals/tnn/EckhornGBGAS04,Article
46282,Alexander Gail,journals/tnn/EckhornGBGAS04,Article
46283,Andreas Bruns,journals/tnn/EckhornGBGAS04,Article
46284,Andreas Gabriel,journals/tnn/EckhornGBGAS04,Article
46285,Basim Al-Shaikhli,journals/tnn/EckhornGBGAS04,Article
46286,Mirko Saam,journals/tnn/EckhornGBGAS04,Article
46287,Richard P. Brent,journals/tnn/Brent91,Article
46288,Mahmood R. Azimi-Sadjadi,journals/tnn/Azimi-SadjadiYJD02,Article
46289,De Yao,journals/tnn/Azimi-SadjadiYJD02,Article
46290,Arta A. Jamshidi,journals/tnn/Azimi-SadjadiYJD02,Article
46291,Gerald J. Dobeck,journals/tnn/Azimi-SadjadiYJD02,Article
46292,Yunong Zhang,journals/tnn/ZhangJW02,Article
46293,Danchi Jiang,journals/tnn/ZhangJW02,Article
46294,Jun Wang 0002,journals/tnn/ZhangJW02,Article
46295,Renata Lcia Mendona Ernesto do Rego,journals/tnn/RegoAN10,Article
46296,Aluizio Fausto Ribeiro Arajo,journals/tnn/RegoAN10,Article
46297,Fernando Buarque de Lima Neto,journals/tnn/RegoAN10,Article
46298,Chunyan Xu,journals/tnn/XuWGCTL14,Article
46299,Tianjiang Wang,journals/tnn/XuWGCTL14,Article
46300,Junbin Gao,journals/tnn/XuWGCTL14,Article
46301,Shougang Cao,journals/tnn/XuWGCTL14,Article
46302,Wenbing Tao,journals/tnn/XuWGCTL14,Article
46303,Fang Liu,journals/tnn/XuWGCTL14,Article
46304,Homayoun Yousefi'zadeh,journals/tnn/YousefizadehJ05,Article
46305,Edmond A. Jonckheere,journals/tnn/YousefizadehJ05,Article
46306,Tatt Hee Oong,journals/tnn/OongI11,Article
46307,Nor Ashidi Mat Isa,journals/tnn/OongI11,Article
46308,Jianting Cao,journals/tnn/CaoMACT03,Article
46309,Noboru Murata,journals/tnn/CaoMACT03,Article
46310,Shun-ichi Amari,journals/tnn/CaoMACT03,Article
46311,Andrzej Cichocki,journals/tnn/CaoMACT03,Article
46312,Tsunehiro Takeda,journals/tnn/CaoMACT03,Article
46313,Johnny Wei-Hsun Kao,journals/tnn/KaoBK10,Article
46314,Stevan M. Berber,journals/tnn/KaoBK10,Article
46315,Vojislav Kecman,journals/tnn/KaoBK10,Article
46316,Waldemar Swiercz,journals/tnn/SwierczCSKAS06,Article
46317,Krzysztof J. Cios,journals/tnn/SwierczCSKAS06,Article
46318,Kevin Staley,journals/tnn/SwierczCSKAS06,Article
46319,Lukasz A. Kurgan,journals/tnn/SwierczCSKAS06,Article
46320,Frank Accurso,journals/tnn/SwierczCSKAS06,Article
46321,Scott Sagel,journals/tnn/SwierczCSKAS06,Article
46322,Sajad Saeedi G.,journals/tnn/SaeediGPTL11,Article
46323,Liam Paull,journals/tnn/SaeediGPTL11,Article
46324,Michael Trentini,journals/tnn/SaeediGPTL11,Article
46325,Howard Li,journals/tnn/SaeediGPTL11,Article
46326,Pai-Hsuen Chen,journals/tnn/ChenFL06,Article
46327,Rong-En Fan,journals/tnn/ChenFL06,Article
46328,Chih-Jen Lin,journals/tnn/ChenFL06,Article
46329,DaeEun Kim,journals/tnn/Kim06,Article
46330,Yash Shrivastava,journals/tnn/ShrivastavaDR92,Article
46331,Soura Dasgupta,journals/tnn/ShrivastavaDR92,Article
46332,Sudhakar M. Reddy,journals/tnn/ShrivastavaDR92,Article
46333,Shahab Mehraeen,journals/tnn/MehraeenJC11,Article
46334,Sarangapani Jagannathan,journals/tnn/MehraeenJC11,Article
46335,Mariesa L. Crow,journals/tnn/MehraeenJC11,Article
46336,Si-Zhao Qin,journals/tnn/QinSM92,Article
46337,Hong-Te Su,journals/tnn/QinSM92,Article
46338,Thomas J. McAvoy,journals/tnn/QinSM92,Article
46339,Michael J. Skocik,journals/tnn/SkocikL14,Article
46340,Lyle N. Long,journals/tnn/SkocikL14,Article
46341,Bingfu Zhang,journals/tnn/ZhangB95,Article
46342,Zheng Bao,journals/tnn/ZhangB95,Article
46343,Bolin Liao,journals/tnn/LiaoZ14,Article
46344,Yunong Zhang,journals/tnn/LiaoZ14,Article
46345,Alessio Micheli,journals/tnn/Micheli09,Article
46346,Abd-Krim Seghouane,journals/tnn/SeghouaneA07,Article
46347,Shun-ichi Amari,journals/tnn/SeghouaneA07,Article
46348,Filipe Aires,journals/tnn/AiresSCS99,Article
46349,Michel Schmitt,journals/tnn/AiresSCS99,Article
46350,Alain Chedin,journals/tnn/AiresSCS99,Article
46351,Noelle Scott,journals/tnn/AiresSCS99,Article
46352,Pradeep Ramuhalli,journals/tnn/RamuhalliUU05,Article
46353,Lalita Udpa,journals/tnn/RamuhalliUU05,Article
46354,Satish S. Udpa,journals/tnn/RamuhalliUU05,Article
46355,Xinyi Le,journals/tnn/LeW15,Article
46356,Jun Wang,journals/tnn/LeW15,Article
46357,Zheng Rong Yang,journals/tnn/YangT05,Article
46358,Rebecca Thomson,journals/tnn/YangT05,Article
46359,Gerald Frank,journals/tnn/FrankHJS99,Article
46360,Georg Hartmann,journals/tnn/FrankHJS99,Article
46361,Axel Jahnke,journals/tnn/FrankHJS99,Article
46362,Martin Schfer,journals/tnn/FrankHJS99,Article
46363,Nikolaos Gianniotis,journals/tnn/GianniotisT08,Article
46364,Peter Tio,journals/tnn/GianniotisT08,Article
46365,John E. Moody,journals/tnn/MoodyS01,Article
46366,Matthew Saffell,journals/tnn/MoodyS01,Article
46367,Yujian Li,journals/tnn/LiLYFL11,Article
46368,Bo Liu,journals/tnn/LiLYFL11,Article
46369,Xinwu Yang,journals/tnn/LiLYFL11,Article
46370,Yaozong Fu,journals/tnn/LiLYFL11,Article
46371,Houjun Li,journals/tnn/LiLYFL11,Article
46372,Mao Ye,journals/tnn/YeFL06,Article
46373,Xuqian Fan,journals/tnn/YeFL06,Article
46374,Xue Li,journals/tnn/YeFL06,Article
46375,Timothy Hancock,journals/tnn/HancockM12,Article
46376,Hiroshi Mamitsuka,journals/tnn/HancockM12,Article
46377,T. Asai,journals/tnn/AsaiOY99,Article
46378,M. Ohtani,journals/tnn/AsaiOY99,Article
46379,Hiroo Yonezu,journals/tnn/AsaiOY99,Article
46380,Yuan Yuan,journals/tnn/YuanML15,Article
46381,Lichao Mou,journals/tnn/YuanML15,Article
46382,Xiaoqiang Lu,journals/tnn/YuanML15,Article
46383,Suviseshamuthu Easter Selvan,journals/tnn/Selvan15,Article
46384,Chao Yu,journals/tnn/YuZRT15,Article
46385,Minjie Zhang,journals/tnn/YuZRT15,Article
46386,Fenghui Ren,journals/tnn/YuZRT15,Article
46387,Guozhen Tan,journals/tnn/YuZRT15,Article
46388,Y. Wang,journals/tnn/WangJWZ11,Article
46389,Y. Jiang,journals/tnn/WangJWZ11,Article
46390,Y. Wu,journals/tnn/WangJWZ11,Article
46391,Z.-H. Zhou,journals/tnn/WangJWZ11,Article
46392,Chunhua Yang,journals/tnn/YangDGL02,Article
46393,Geert Deconinck,journals/tnn/YangDGL02,Article
46394,Weihua Gui,journals/tnn/YangDGL02,Article
46395,Yonggang Li,journals/tnn/YangDGL02,Article
46396,Lei Xu 0001,journals/tnn/Xu04a,Article
46397,Lipo Wang,journals/tnn/Wang00,Article
46398,Meiqin Liu,journals/tnn/LiuZCS14,Article
46399,Senlin Zhang,journals/tnn/LiuZCS14,Article
46400,Haiyang Chen,journals/tnn/LiuZCS14,Article
46401,Weihua Sheng,journals/tnn/LiuZCS14,Article
46402,Jiali Yu,journals/tnn/YuTL13,Article
46403,Huajin Tang,journals/tnn/YuTL13,Article
46404,Haizhou Li,journals/tnn/YuTL13,Article
46405,Mike Livesey,journals/tnn/Livesey91,Article
46406,Bin Gu,journals/tnn/GuSTRL15,Article
46407,Victor S. Sheng,journals/tnn/GuSTRL15,Article
46408,KengYeow Tay,journals/tnn/GuSTRL15,Article
46409,Walter Romano,journals/tnn/GuSTRL15,Article
46410,Shuo Li,journals/tnn/GuSTRL15,Article
46411,Tianben Ding,journals/tnn/DingH14,Article
46412,Akira Hirose,journals/tnn/DingH14,Article
46413,Devis Tuia,journals/tnn/TuiaMRMC14,Article
46414,Jordi Muoz-Mar,journals/tnn/TuiaMRMC14,Article
46415,Jos Luis Rojo-lvarez,journals/tnn/TuiaMRMC14,Article
46416,Manel Martnez-Ramn,journals/tnn/TuiaMRMC14,Article
46417,Gustavo Camps-Valls,journals/tnn/TuiaMRMC14,Article
46418,Eric Fock,journals/tnn/Fock14,Article
46419,Natan Peterfreund,journals/tnn/PeterfreundB94,Article
46420,Yoram Baram,journals/tnn/PeterfreundB94,Article
46421,Jari Kangas,journals/tnn/KangasKL90,Article
46422,Teuvo Kohonen,journals/tnn/KangasKL90,Article
46423,Jorma Laaksonen,journals/tnn/KangasKL90,Article
46424,Alessandro Sperduti,journals/tnn/SperdutiS97,Article
46425,Antonina Starita,journals/tnn/SperdutiS97,Article
46426,Xiaoming Liang,journals/tnn/LiangZL12,Article
46427,Liang Zhao,journals/tnn/LiangZL12,Article
46428,Zonghua Liu,journals/tnn/LiangZL12,Article
46429,Seokyong Moon,journals/tnn/MoonH97,Article
46430,Jenq-Neng Hwang,journals/tnn/MoonH97,Article
46431,Zhi Liu,journals/tnn/LiuLZC15,Article
46432,Guanyu Lai,journals/tnn/LiuLZC15,Article
46433,Yun Zhang,journals/tnn/LiuLZC15,Article
46434,Chun Lung Philip Chen,journals/tnn/LiuLZC15,Article
46435,Gavin C. Cawley,journals/tnn/CawleyTJP06,Article
46436,Nicola L. C. Talbot,journals/tnn/CawleyTJP06,Article
46437,Gareth J. Janacek,journals/tnn/CawleyTJP06,Article
46438,Mike W. Peck,journals/tnn/CawleyTJP06,Article
46439,Etienne Barnard,journals/tnn/Barnard91,Article
46440,Benedito Dias Baptista F. Filho,journals/tnn/FilhoCS98,Article
46441,Eduardo Lobo Lustosa Cabral,journals/tnn/FilhoCS98,Article
46442,Adalberto Jose Soares,journals/tnn/FilhoCS98,Article
46443,Guo Dong,journals/tnn/DongX05,Article
46444,Ming Xie,journals/tnn/DongX05,Article
46445,Bin Zou,journals/tnn/ZouLXLT13,Article
46446,Luoqing Li,journals/tnn/ZouLXLT13,Article
46447,Zongben Xu,journals/tnn/ZouLXLT13,Article
46448,Tao Luo 0006,journals/tnn/ZouLXLT13,Article
46449,Yuan Yan Tang,journals/tnn/ZouLXLT13,Article
46450,Zhe Sun,journals/tnn/SunZWJ10,Article
46451,Zengke Zhang,journals/tnn/SunZWJ10,Article
46452,Huangang Wang,journals/tnn/SunZWJ10,Article
46453,Min Jiang,journals/tnn/SunZWJ10,Article
46454,C. Citterio,journals/tnn/CitterioPPR99,Article
46455,Andrea Pelagotti,journals/tnn/CitterioPPR99,Article
46456,Vincenzo Piuri,journals/tnn/CitterioPPR99,Article
46457,L. Rocca,journals/tnn/CitterioPPR99,Article
46458,Gavin C. Cawley,journals/tnn/Cawley07,Article
46459,Bao-Liang Lu,journals/tnn/LuI99,Article
46460,Masami Ito,journals/tnn/LuI99,Article
46461,Shannon R. Campbell,journals/tnn/CampbellW96,Article
46462,DeLiang Wang,journals/tnn/CampbellW96,Article
46463,Ricardo Carmona-Galn,journals/tnn/Carmona-GalanJDERRPR03,Article
46464,Francisco Jimnez-Garrido,journals/tnn/Carmona-GalanJDERRPR03,Article
46465,Rafael Domnguez-Castro,journals/tnn/Carmona-GalanJDERRPR03,Article
46466,Servando Espejo-Meana,journals/tnn/Carmona-GalanJDERRPR03,Article
46467,Tams Roska,journals/tnn/Carmona-GalanJDERRPR03,Article
46468,Csaba Rekeczky,journals/tnn/Carmona-GalanJDERRPR03,Article
46469,Istvn Petrs,journals/tnn/Carmona-GalanJDERRPR03,Article
